epoch,source,class,map@50:95,map@50,precision,recall
0,test_results_json,player_pekka,0.0,0.0,0.0,0.5
0,test_results_json,player_skeleton_dragon,0.015141693214414283,0.02745533174007057,0.027777777777777776,0.5
0,test_results_json,player_skeletons,0.20694439204118914,0.5330798628303403,0.627906976744186,0.5
0,test_results_json,player_sparky,0.0,0.0,0.0,0.5
0,test_results_json,player_spear_goblins,0.0,0.0,0.0,0.5
0,test_results_json,player_valkyrie,0.008275292946230627,0.021108031940879932,0.021645021645021644,0.5
0,test_results_json,player_witch,0.09187897958182605,0.12782740829773576,0.078125,0.5
0,test_results_json,player_wizard,0.0007742127596218268,0.001935531899054567,0.0,0.5
0,test_results_json,player_xbow,0.0,0.0,0.0,0.5
0,test_results_json,rage,0.0,0.0,0.0,0.5
0,test_results_json,all,0.07557735512932234,0.12847145235695853,0.14317562877134796,0.5
0,ema_test_results_json,enemy_archers,0.46428141485253566,0.7719425658758832,0.9523809523809523,0.5
0,ema_test_results_json,enemy_ballon,0.0,0.0,0.0,0.5
0,ema_test_results_json,enemy_balloon,0.0,0.0,0.0,0.5
0,ema_test_results_json,enemy_barbarians,0.0,0.0,0.0,0.5
0,ema_test_results_json,enemy_bats,0.15172203129449668,0.32535871072107025,0.05789473684210526,0.5
0,ema_test_results_json,enemy_bomber,0.01485148514851485,0.0297029702970297,0.058823529411764705,0.5
0,ema_test_results_json,enemy_bowler,0.0,0.0,0.0,0.5
0,ema_test_results_json,enemy_dark_prince,0.003967133277827832,0.00595334675782569,0.008021390374331552,0.5
0,ema_test_results_json,enemy_electro_wizard,0.00030236556589790717,0.0010078852196596906,0.001996007984031936,0.5
0,ema_test_results_json,enemy_evo_firecracker,0.0,0.0,0.0,0.5
0,ema_test_results_json,enemy_fireball,0.04202791003446422,0.06608462657130905,0.014084507042253521,0.5
0,ema_test_results_json,enemy_firecracker,0.0,0.0,0.0,0.5
0,ema_test_results_json,enemy_flying_machine,0.0,0.0,0.0,0.5
0,ema_test_results_json,enemy_gaint,0.0,0.0,0.0,0.5
0,ema_test_results_json,enemy_giant,0.7331330049830418,0.9373553426771251,1.0,0.5
0,ema_test_results_json,enemy_goblin_barrel,0.0,0.0,0.0,0.5
0,ema_test_results_json,enemy_goblin_hut,0.0,0.0,0.0,0.5
0,ema_test_results_json,enemy_goblins,0.015287199446951096,0.03537407630208708,0.045871559633027525,0.5
0,ema_test_results_json,enemy_golem,0.0,0.0,0.0,0.5
0,ema_test_results_json,enemy_hog_rider,0.0,0.0,0.0,0.5
0,ema_test_results_json,enemy_ice_spirit,0.004390873869995695,0.004390873869995695,0.008695652173913044,0.5
0,ema_test_results_json,enemy_ice_wizard,0.0068888476594653365,0.013290876568477912,0.013574660633484163,0.5
0,ema_test_results_json,enemy_inferno_dragon,0.032613895950532656,0.09497698557249006,0.041666666666666664,0.5
0,ema_test_results_json,enemy_knight,0.098777875070742,0.1497825441612314,0.1935483870967742,0.5
0,ema_test_results_json,enemy_lava_hound,0.00333371487437761,0.0078120528815887385,0.00980392156862745,0.5
0,ema_test_results_json,enemy_little_prince,0.0,0.0,0.0,0.5
0,ema_test_results_json,enemy_log,0.0,0.0,0.0,0.5
0,ema_test_results_json,enemy_lumberjack,0.0,0.0,0.0,0.5
0,ema_test_results_json,enemy_mega_knight,0.0008625686924664364,0.0031071022793145815,0.00468384074941452,0.5
0,ema_test_results_json,enemy_miner,0.001538896746817539,0.0019236209335219236,0.0,0.5
0,ema_test_results_json,enemy_mini_pekka,0.21315116004577644,0.4370559053376894,0.6666666666666666,0.5
0,ema_test_results_json,enemy_minions,0.2889601689976078,0.6356582210884725,0.7083333333333334,0.5
0,ema_test_results_json,enemy_mortar,0.0,0.0,0.0,0.5
0,ema_test_results_json,enemy_musketeer,0.0,0.0,0.0,0.5
0,ema_test_results_json,enemy_night_witch,0.007115397962708247,0.015073938086099891,0.013245033112582781,0.5
0,ema_test_results_json,enemy_princess,0.003936670606512716,0.008847693279966293,0.010638297872340425,0.5
0,ema_test_results_json,enemy_royal_ghost,0.0,0.0,0.0,0.5
0,ema_test_results_json,enemy_skeletons,0.00024472058027320744,0.0008132620046316502,0.0,0.5
0,ema_test_results_json,enemy_sparky,0.18907957571990394,0.3163716492270097,0.25,0.5
0,ema_test_results_json,enemy_spear_goblins,0.2828260620356687,0.7328617423013596,0.875,0.5
0,ema_test_results_json,enemy_tesla,0.0034019033010152804,0.005174644243208278,0.00517464424320828,0.5
0,ema_test_results_json,enemy_tombstone,0.01211415259172976,0.0151426907396622,0.0,0.5
0,ema_test_results_json,enemy_valkyrie,0.0009043889463573223,0.0015073149105955374,0.0029850746268656717,0.5
0,ema_test_results_json,enemy_witch,0.0024485617949951597,0.005769084679469322,0.00641025641025641,0.5
0,ema_test_results_json,enemy_xbow,0.041314131413141324,0.04590459045904591,0.09090909090909091,0.5
0,ema_test_results_json,player_archers,0.5458578164649326,0.8785401425804944,0.96875,0.5
0,ema_test_results_json,player_balloon,0.001034734621003084,0.001034734621003084,0.0020491803278688526,0.5
0,ema_test_results_json,player_dark_prince,0.0,0.0,0.0,0.5
0,ema_test_results_json,player_dart_goblin,0.0,0.0,0.0,0.5
0,ema_test_results_json,player_electro_wizard,0.0,0.0,0.0,0.5
0,ema_test_results_json,player_evo_knight,0.0033057851239669425,0.008264462809917354,0.008264462809917356,0.5
0,ema_test_results_json,player_fire_spirit,0.0,0.0,0.0,0.5
0,ema_test_results_json,player_firecraker,0.0,0.0,0.0,0.5
0,ema_test_results_json,player_giant,0.6947740001628722,0.9402340747267931,1.0,0.5
0,ema_test_results_json,player_giant_skeleton,0.02884262420192319,0.05693761166904298,0.07317073170731707,0.5
0,ema_test_results_json,player_goblin_barrel,0.0,0.0,0.0,0.5
0,ema_test_results_json,player_goblin_cage,0.0,0.0,0.0,0.5
0,ema_test_results_json,player_goblin_hut,0.20810337919199073,0.2597837753985474,0.5,0.5
0,ema_test_results_json,player_goblins,0.015623132245056813,0.038439001696390224,0.051181102362204724,0.5
0,ema_test_results_json,player_healer,0.016,0.019999999999999997,0.02,0.5
0,ema_test_results_json,player_knight,0.10147201235221788,0.1704275362649461,0.14285714285714285,0.5
0,ema_test_results_json,player_log,0.0,0.0,0.0,0.5
0,ema_test_results_json,player_lumberjack,0.0,0.0,0.0,0.5
0,ema_test_results_json,player_mega_knight,0.0,0.0,0.0,0.5
0,ema_test_results_json,player_mini_pekka,0.3219918222856123,0.6005044528514788,0.7368421052631579,0.5
0,ema_test_results_json,player_minions,0.41121740926306194,0.7180127920365594,0.9444444444444444,0.5
0,ema_test_results_json,player_musketeer,0.12030456820160267,0.21707925310930076,0.15151515151515152,0.5
0,ema_test_results_json,player_night_witch,0.35,0.5,0.5,0.5
0,ema_test_results_json,player_pekka,0.0,0.0,0.0,0.5
0,ema_test_results_json,player_skeleton_dragon,0.01617897735040762,0.02857940690804591,0.029239766081871343,0.5
0,ema_test_results_json,player_skeletons,0.20029305800484992,0.513400575986255,0.5909090909090909,0.5
0,ema_test_results_json,player_sparky,0.0,0.0,0.0,0.5
0,ema_test_results_json,player_spear_goblins,0.0,0.0,0.0,0.5
0,ema_test_results_json,player_valkyrie,0.008319972593719097,0.019875842235335287,0.022935779816513763,0.5
0,ema_test_results_json,player_witch,0.1031882876060497,0.1493731796410615,0.08928571428571429,0.5
0,ema_test_results_json,player_wizard,0.0007251429368288942,0.0018128573420722355,0.0,0.5
0,ema_test_results_json,player_xbow,0.0,0.0,0.0,0.5
0,ema_test_results_json,rage,0.0,0.0,0.0,0.5
0,ema_test_results_json,all,0.07393216453935786,0.12551979508875724,0.13938272925784728,0.5
1,test_results_json,enemy_archers,0.5815537034646201,0.8643897984649925,1.0,0.5
1,test_results_json,enemy_ballon,0.0,0.0,0.0,0.5
1,test_results_json,enemy_balloon,0.013793103448275864,0.017241379310344827,0.017241379310344827,0.5
1,test_results_json,enemy_barbarians,0.0,0.0,0.0,0.5
1,test_results_json,enemy_bats,0.20153612325641573,0.4279840985716398,0.36666666666666664,0.5
1,test_results_json,enemy_bomber,0.049469589816124454,0.0876060820367751,0.14285714285714285,0.5
1,test_results_json,enemy_bowler,0.0019607843137254897,0.004901960784313724,0.004901960784313725,0.5
1,test_results_json,enemy_dark_prince,0.02313355607491744,0.06679808252318445,0.03205128205128205,0.5
1,test_results_json,enemy_electro_wizard,0.0,0.0,0.0,0.5
1,test_results_json,enemy_evo_firecracker,0.0,0.0,0.0,0.5
1,test_results_json,enemy_fireball,0.12496656832429541,0.24816064023984818,0.2,0.5
1,test_results_json,enemy_firecracker,0.0,0.0,0.0,0.5
1,test_results_json,enemy_flying_machine,0.0,0.0,0.0,0.5
1,test_results_json,enemy_gaint,0.0,0.0,0.0,0.5
1,test_results_json,enemy_giant,0.7579229341520225,0.9444697172419947,1.0,0.5
1,test_results_json,enemy_goblin_barrel,0.0,0.0,0.0,0.5
1,test_results_json,enemy_goblin_hut,0.15425843091794247,0.1812843356331825,0.10638297872340426,0.5
1,test_results_json,enemy_goblins,0.2796732673267327,0.3948514851485148,0.3,0.5
1,test_results_json,enemy_golem,0.0,0.0,0.0,0.5
1,test_results_json,enemy_hog_rider,0.0,0.0,0.0,0.5
1,test_results_json,enemy_ice_spirit,0.015655235853255654,0.01818181818181818,0.01818181818181818,0.5
1,test_results_json,enemy_ice_wizard,0.014861406496235671,0.04165484596387883,0.041666666666666664,0.5
1,test_results_json,enemy_inferno_dragon,0.03163246589476098,0.062331233123312325,0.08333333333333333,0.5
1,test_results_json,enemy_knight,0.19239174681830484,0.30108244109455995,0.42857142857142855,0.5
1,test_results_json,enemy_lava_hound,0.020198019801980195,0.03366336633663366,0.06666666666666667,0.5
1,test_results_json,enemy_little_prince,0.0,0.0,0.0,0.5
1,test_results_json,enemy_log,0.0,0.0,0.0,0.5
1,test_results_json,enemy_lumberjack,0.02052530253025302,0.04716721672167215,0.0375,0.5
1,test_results_json,enemy_mega_knight,0.016831683168316833,0.0561056105610561,0.0,0.5
1,test_results_json,enemy_miner,0.1700990099009901,0.29900990099009894,0.4,0.5
1,test_results_json,enemy_mini_pekka,0.4265685873098588,0.6578109878657038,0.8333333333333334,0.5
1,test_results_json,enemy_minions,0.32549643883536505,0.809314235108438,1.0,0.5
1,test_results_json,enemy_mortar,0.0,0.0,0.0,0.5
1,test_results_json,enemy_musketeer,0.05515143439702726,0.09642486426061961,0.046875,0.5
1,test_results_json,enemy_night_witch,0.0208441397896754,0.054539264948931264,0.06896551724137931,0.5
1,test_results_json,enemy_princess,0.014899694317471204,0.02626037006213257,0.020905923344947737,0.5
1,test_results_json,enemy_royal_ghost,0.0,0.0,0.0,0.5
1,test_results_json,enemy_skeletons,0.0055711107035663334,0.017833552575178952,0.01583710407239819,0.5
1,test_results_json,enemy_sparky,0.47657384329222496,0.7793049893224618,0.8888888888888888,0.5
1,test_results_json,enemy_spear_goblins,0.3051813866796458,0.6885810777698353,0.88,0.5
1,test_results_json,enemy_tesla,0.47033151076301655,0.7672528446874538,1.0,0.5
1,test_results_json,enemy_tombstone,0.6986798679867986,0.9504950495049505,1.0,0.5
1,test_results_json,enemy_valkyrie,0.008806385498377936,0.01325089533613977,0.01694915254237288,0.5
1,test_results_json,enemy_witch,0.028325552762530133,0.03668945262401887,0.0625,0.5
1,test_results_json,enemy_xbow,0.08399339933993401,0.11166116611661166,0.16666666666666666,0.5
1,test_results_json,player_archers,0.5873088465345794,0.9013605196242029,1.0,0.5
1,test_results_json,player_balloon,0.007401323091950451,0.008968609865470852,0.008968609865470852,0.5
1,test_results_json,player_dark_prince,0.0030259205695850485,0.0037824007119813103,0.0,0.5
1,test_results_json,player_dart_goblin,0.012466871104631435,0.021708461619694128,0.02702702702702703,0.5
1,test_results_json,player_electro_wizard,0.015132763276327628,0.03409090909090908,0.03409090909090909,0.5
1,test_results_json,player_evo_knight,0.0,0.0,0.0,0.5
1,test_results_json,player_fire_spirit,0.0,0.0,0.0,0.5
1,test_results_json,player_firecraker,0.006006600660066006,0.025544554455445546,0.02666666666666667,0.5
1,test_results_json,player_giant,0.6899183312289028,0.9763902083833701,1.0,0.5
1,test_results_json,player_giant_skeleton,0.4605675022710454,0.7937293729372936,0.6666666666666666,0.5
1,test_results_json,player_goblin_barrel,0.0,0.0,0.0,0.5
1,test_results_json,player_goblin_cage,0.0,0.0,0.0,0.5
1,test_results_json,player_goblin_hut,0.5167216721672168,0.6837183718371839,1.0,0.5
1,test_results_json,player_goblins,0.25169938640417744,0.4566614042766796,0.42857142857142855,0.5
1,test_results_json,player_healer,0.010169491525423732,0.01694915254237288,0.01694915254237288,0.5
1,test_results_json,player_knight,0.3815419717846178,0.6222019351264291,0.75,0.5
1,test_results_json,player_log,0.0,0.0,0.0,0.5
1,test_results_json,player_lumberjack,0.0,0.0,0.0,0.5
1,test_results_json,player_mega_knight,0.0,0.0,0.0,0.5
1,test_results_json,player_mini_pekka,0.4545394554091526,0.7702305617169031,0.9333333333333333,0.5
1,test_results_json,player_minions,0.4764617867215964,0.8157604666494706,1.0,0.5
1,test_results_json,player_musketeer,0.39799161814673595,0.6789408057215776,0.7692307692307693,0.5
1,test_results_json,player_night_witch,0.010294117647058825,0.014705882352941175,0.014705882352941176,0.5
1,test_results_json,player_pekka,0.0018957345971563984,0.004739336492890996,0.004739336492890996,0.5
1,test_results_json,player_skeleton_dragon,0.18466191110417943,0.21111603325054615,0.2727272727272727,0.5
1,test_results_json,player_skeletons,0.2894521124412796,0.6925399428929168,0.7878787878787878,0.5
1,test_results_json,player_sparky,0.0,0.0,0.0,0.5
1,test_results_json,player_spear_goblins,0.11585536646626667,0.2918146373770971,0.37777777777777777,0.5
